episode,reward,steps,energy,charge_visits,cleaned_cells,success,epsilon,blocked,battery_dead,time_since_start_sec,episode_chunk_time_sec,stop_reason,success_rate,battery,cleaned,model_name,algorithm
2672,63.2,250,250,16,39,0,0.1,0,False,1793.734,0.599,,10.0%,8/16,39/48,ddqn-no-obstacle,DDQN
2673,83.5,250,250,16,43,0,0.1,0,False,1794.505,0.77,,10.0%,10/16,43/48,ddqn-no-obstacle,DDQN
2674,81.3,250,250,15,43,0,0.1,0,False,1795.326,0.82,,10.0%,6/16,43/48,ddqn-no-obstacle,DDQN
2675,86.3,250,250,15,44,0,0.1,0,False,1795.936,0.61,,10.0%,6/16,44/48,ddqn-no-obstacle,DDQN
2676,97.7,250,250,16,45,0,0.1,0,False,1796.592,0.656,,10.0%,8/16,45/48,ddqn-no-obstacle,DDQN
2677,98.6,250,250,16,47,0,0.1,0,False,1797.198,0.605,,8.0%,6/16,47/48,ddqn-no-obstacle,DDQN
2678,79.9,250,250,16,42,0,0.1,0,False,1797.827,0.629,,6.0%,8/16,42/48,ddqn-no-obstacle,DDQN
2679,94.3,250,250,19,46,0,0.1,0,False,1798.443,0.615,,6.0%,14/16,46/48,ddqn-no-obstacle,DDQN
2680,80.2,250,250,17,43,0,0.1,0,False,1799.105,0.662,,6.0%,10/16,43/48,ddqn-no-obstacle,DDQN
2681,103.8,250,250,15,46,0,0.1,0,False,1799.877,0.771,,6.0%,6/16,46/48,ddqn-no-obstacle,DDQN
2682,92.4,250,250,15,45,0,0.1,0,False,1800.488,0.61,,4.0%,6/16,45/48,ddqn-no-obstacle,DDQN
2683,79.8,250,250,16,44,0,0.1,0,False,1801.11,0.622,,4.0%,8/16,44/48,ddqn-no-obstacle,DDQN
2684,88.3,250,250,18,44,0,0.1,0,False,1801.76,0.648,,4.0%,14/16,44/48,ddqn-no-obstacle,DDQN
2685,93.9,250,250,15,45,0,0.1,0,False,1802.363,0.603,,4.0%,6/16,45/48,ddqn-no-obstacle,DDQN
2686,95.8,250,250,16,45,0,0.1,0,False,1803.03,0.667,,4.0%,8/16,45/48,ddqn-no-obstacle,DDQN
2687,80.1,250,250,16,44,0,0.1,0,False,1803.681,0.65,,4.0%,8/16,44/48,ddqn-no-obstacle,DDQN
2688,104.3,250,250,15,48,1,0.1,0,False,1804.317,0.635,,6.0%,6/16,48/48,ddqn-no-obstacle,DDQN
2689,82.8,250,250,18,43,0,0.1,0,False,1805.063,0.746,,6.0%,12/16,43/48,ddqn-no-obstacle,DDQN
2690,161.9,236,236,17,48,1,0.1,0,False,1805.679,0.615,,8.0%,16/16,48/48,ddqn-no-obstacle,DDQN
2691,83.9,250,250,15,44,0,0.1,0,False,1806.344,0.664,,8.0%,6/16,44/48,ddqn-no-obstacle,DDQN
2692,49.3,250,250,18,35,0,0.1,0,False,1807.008,0.663,,8.0%,12/16,35/48,ddqn-no-obstacle,DDQN
2693,94.8,250,250,15,46,0,0.1,0,False,1807.684,0.676,,8.0%,6/16,46/48,ddqn-no-obstacle,DDQN
2694,80.8,250,250,16,43,0,0.1,0,False,1808.334,0.65,,8.0%,8/16,43/48,ddqn-no-obstacle,DDQN
2695,98.9,250,250,15,46,0,0.1,0,False,1809.035,0.7,,8.0%,6/16,46/48,ddqn-no-obstacle,DDQN
2696,82.4,250,250,15,44,0,0.1,0,False,1809.777,0.742,,8.0%,6/16,44/48,ddqn-no-obstacle,DDQN
2697,83.3,250,250,15,44,0,0.1,0,False,1810.625,0.847,,8.0%,6/16,44/48,ddqn-no-obstacle,DDQN
2698,77.4,250,250,15,44,0,0.1,0,False,1811.795,1.17,,8.0%,6/16,44/48,ddqn-no-obstacle,DDQN
2699,85.1,250,250,15,44,0,0.1,0,False,1812.633,0.837,,8.0%,6/16,44/48,ddqn-no-obstacle,DDQN
2700,76.4,250,250,15,42,0,0.1,0,False,1813.377,0.743,,8.0%,6/16,42/48,ddqn-no-obstacle,DDQN
2701,81.1,250,250,15,44,0,0.1,0,False,1814.109,0.732,,8.0%,6/16,44/48,ddqn-no-obstacle,DDQN
2702,76.5,250,250,17,43,0,0.1,0,False,1814.799,0.69,,8.0%,10/16,43/48,ddqn-no-obstacle,DDQN
2703,82.6,250,250,18,43,0,0.1,0,False,1815.549,0.749,,8.0%,14/16,43/48,ddqn-no-obstacle,DDQN
2704,95.5,250,250,15,45,0,0.1,0,False,1816.229,0.679,,8.0%,6/16,45/48,ddqn-no-obstacle,DDQN
2705,77.4,250,250,17,43,0,0.1,0,False,1816.979,0.75,,8.0%,2/16,43/48,ddqn-no-obstacle,DDQN
2706,71.7,250,250,15,41,0,0.1,0,False,1817.637,0.657,,8.0%,6/16,41/48,ddqn-no-obstacle,DDQN
2707,83.1,250,250,15,43,0,0.1,0,False,1818.346,0.709,,8.0%,6/16,43/48,ddqn-no-obstacle,DDQN
2708,84.4,250,250,16,44,0,0.1,0,False,1819.014,0.668,,8.0%,2/16,44/48,ddqn-no-obstacle,DDQN
2709,44.8,250,250,15,35,0,0.1,0,False,1819.691,0.676,,8.0%,6/16,35/48,ddqn-no-obstacle,DDQN
2710,50.9,250,250,26,37,0,0.1,0,False,1821.237,1.545,,8.0%,4/16,37/48,ddqn-no-obstacle,DDQN
2711,78.5,250,250,17,43,0,0.1,0,False,1822.509,1.271,,8.0%,10/16,43/48,ddqn-no-obstacle,DDQN
2712,67.8,250,250,15,40,0,0.1,0,False,1823.333,0.823,,8.0%,6/16,40/48,ddqn-no-obstacle,DDQN
2713,91.2,250,250,16,45,0,0.1,0,False,1824.301,0.967,,8.0%,8/16,45/48,ddqn-no-obstacle,DDQN
2714,70.1,250,250,15,41,0,0.1,0,False,1825.09,0.789,,8.0%,6/16,41/48,ddqn-no-obstacle,DDQN
2715,72.0,250,250,16,42,0,0.1,0,False,1825.844,0.753,,8.0%,4/16,42/48,ddqn-no-obstacle,DDQN
2716,75.6,250,250,16,42,0,0.1,0,False,1826.503,0.659,,8.0%,14/16,42/48,ddqn-no-obstacle,DDQN
2717,98.0,250,250,15,47,0,0.1,0,False,1827.212,0.708,,8.0%,6/16,47/48,ddqn-no-obstacle,DDQN
2718,87.6,250,250,17,45,0,0.1,0,False,1827.885,0.673,,6.0%,10/16,45/48,ddqn-no-obstacle,DDQN
2719,92.0,250,250,15,45,0,0.1,0,False,1828.542,0.656,,6.0%,6/16,45/48,ddqn-no-obstacle,DDQN
2720,79.6,250,250,16,44,0,0.1,0,False,1829.315,0.772,,6.0%,8/16,44/48,ddqn-no-obstacle,DDQN
2721,77.5,250,250,15,43,0,0.1,0,False,1829.954,0.638,,4.0%,2/16,43/48,ddqn-no-obstacle,DDQN
2722,86.0,250,250,15,44,0,0.1,0,False,1830.623,0.669,,4.0%,6/16,44/48,ddqn-no-obstacle,DDQN
2723,78.6,250,250,17,43,0,0.1,0,False,1831.352,0.728,,4.0%,10/16,43/48,ddqn-no-obstacle,DDQN
2724,91.8,250,250,15,46,0,0.1,0,False,1831.999,0.647,,4.0%,6/16,46/48,ddqn-no-obstacle,DDQN
2725,77.4,250,250,18,43,0,0.1,0,False,1832.687,0.688,,4.0%,12/16,43/48,ddqn-no-obstacle,DDQN
2726,91.4,250,250,15,44,0,0.1,0,False,1833.331,0.643,,4.0%,6/16,44/48,ddqn-no-obstacle,DDQN
2727,84.7,250,250,17,44,0,0.1,0,False,1833.964,0.632,,4.0%,10/16,44/48,ddqn-no-obstacle,DDQN
2728,94.1,250,250,16,46,0,0.1,0,False,1834.814,0.849,,4.0%,8/16,46/48,ddqn-no-obstacle,DDQN
2729,67.4,250,250,17,40,0,0.1,0,False,1835.679,0.864,,4.0%,10/16,40/48,ddqn-no-obstacle,DDQN
2730,35.5,250,250,15,34,0,0.1,0,False,1836.603,0.924,,4.0%,6/16,34/48,ddqn-no-obstacle,DDQN
2731,79.2,250,250,15,43,0,0.1,0,False,1837.634,1.03,,4.0%,6/16,43/48,ddqn-no-obstacle,DDQN
2732,79.7,250,250,15,42,0,0.1,0,False,1838.345,0.71,,4.0%,6/16,42/48,ddqn-no-obstacle,DDQN
2733,77.8,250,250,15,43,0,0.1,0,False,1839.063,0.717,,4.0%,6/16,43/48,ddqn-no-obstacle,DDQN
2734,50.4,250,250,15,38,0,0.1,0,False,1839.942,0.879,,4.0%,6/16,38/48,ddqn-no-obstacle,DDQN
2735,40.2,250,250,17,34,0,0.1,0,False,1840.789,0.846,,4.0%,10/16,34/48,ddqn-no-obstacle,DDQN
2736,78.9,250,250,17,42,0,0.1,0,False,1841.622,0.833,,4.0%,12/16,42/48,ddqn-no-obstacle,DDQN
2737,95.5,250,250,17,46,0,0.1,0,False,1842.447,0.823,,4.0%,10/16,46/48,ddqn-no-obstacle,DDQN
2738,81.6,250,250,16,44,0,0.1,0,False,1843.133,0.686,,2.0%,8/16,44/48,ddqn-no-obstacle,DDQN
2739,73.5,250,250,15,41,0,0.1,0,False,1843.783,0.649,,2.0%,6/16,41/48,ddqn-no-obstacle,DDQN
2740,46.4,250,250,15,36,0,0.1,0,False,1844.448,0.664,,0.0%,6/16,36/48,ddqn-no-obstacle,DDQN
2741,72.9,250,250,16,42,0,0.1,0,False,1845.128,0.68,,0.0%,8/16,42/48,ddqn-no-obstacle,DDQN
2742,37.4,250,250,16,35,0,0.1,0,False,1845.77,0.642,,0.0%,8/16,35/48,ddqn-no-obstacle,DDQN
2743,80.3,250,250,16,44,0,0.1,0,False,1846.433,0.662,,0.0%,4/16,44/48,ddqn-no-obstacle,DDQN
2744,38.3,250,250,15,35,0,0.1,0,False,1847.219,0.786,,0.0%,6/16,35/48,ddqn-no-obstacle,DDQN
2745,80.7,250,250,15,43,0,0.1,0,False,1847.855,0.635,,0.0%,6/16,43/48,ddqn-no-obstacle,DDQN
2746,54.0,250,250,18,37,0,0.1,0,False,1848.494,0.638,,0.0%,12/16,37/48,ddqn-no-obstacle,DDQN
2747,75.6,250,250,16,42,0,0.1,0,False,1849.186,0.692,,0.0%,8/16,42/48,ddqn-no-obstacle,DDQN
2748,78.6,250,250,16,43,0,0.1,0,False,1849.869,0.682,,0.0%,8/16,43/48,ddqn-no-obstacle,DDQN
2749,80.2,250,250,15,42,0,0.1,0,False,1850.482,0.613,,0.0%,6/16,42/48,ddqn-no-obstacle,DDQN
2750,63.2,250,250,16,39,0,0.1,0,False,1851.159,0.676,,0.0%,6/16,39/48,ddqn-no-obstacle,DDQN
2751,70.4,250,250,16,40,0,0.1,0,False,1851.805,0.646,,0.0%,8/16,40/48,ddqn-no-obstacle,DDQN
2752,70.9,250,250,15,41,0,0.1,0,False,1852.592,0.786,,0.0%,6/16,41/48,ddqn-no-obstacle,DDQN
2753,74.4,250,250,15,42,0,0.1,0,False,1853.268,0.675,,0.0%,6/16,42/48,ddqn-no-obstacle,DDQN
2754,90.1,250,250,15,44,0,0.1,0,False,1853.917,0.649,,0.0%,6/16,44/48,ddqn-no-obstacle,DDQN
2755,32.0,250,250,16,32,0,0.1,0,False,1854.587,0.669,,0.0%,8/16,32/48,ddqn-no-obstacle,DDQN
2756,32.8,250,250,16,33,0,0.1,0,False,1855.267,0.679,,0.0%,8/16,33/48,ddqn-no-obstacle,DDQN
2757,87.7,250,250,17,44,0,0.1,0,False,1855.938,0.671,,0.0%,10/16,44/48,ddqn-no-obstacle,DDQN
2758,85.0,250,250,16,44,0,0.1,0,False,1856.775,0.836,,0.0%,8/16,44/48,ddqn-no-obstacle,DDQN
2759,76.1,250,250,15,42,0,0.1,0,False,1857.646,0.87,,0.0%,6/16,42/48,ddqn-no-obstacle,DDQN
2760,72.6,250,250,16,41,0,0.1,0,False,1858.542,0.895,,0.0%,8/16,41/48,ddqn-no-obstacle,DDQN
2761,84.1,250,250,17,44,0,0.1,0,False,1859.279,0.737,,0.0%,10/16,44/48,ddqn-no-obstacle,DDQN
2762,79.0,250,250,16,42,0,0.1,0,False,1860.265,0.986,,0.0%,8/16,42/48,ddqn-no-obstacle,DDQN
2763,65.0,250,250,15,40,0,0.1,0,False,1861.245,0.98,,0.0%,6/16,40/48,ddqn-no-obstacle,DDQN
2764,69.4,250,250,16,40,0,0.1,0,False,1862.035,0.789,,0.0%,8/16,40/48,ddqn-no-obstacle,DDQN
2765,74.8,250,250,15,42,0,0.1,0,False,1862.973,0.937,,0.0%,6/16,42/48,ddqn-no-obstacle,DDQN
2766,74.7,250,250,17,42,0,0.1,0,False,1863.883,0.91,,0.0%,10/16,42/48,ddqn-no-obstacle,DDQN
2767,80.8,250,250,15,44,0,0.1,0,False,1864.818,0.934,,0.0%,6/16,44/48,ddqn-no-obstacle,DDQN
2768,71.3,250,250,15,41,0,0.1,0,False,1865.565,0.747,,0.0%,6/16,41/48,ddqn-no-obstacle,DDQN
2769,77.2,250,250,15,43,0,0.1,0,False,1866.273,0.707,,0.0%,6/16,43/48,ddqn-no-obstacle,DDQN
2770,84.5,250,250,15,44,0,0.1,0,False,1866.946,0.673,,0.0%,6/16,44/48,ddqn-no-obstacle,DDQN
2771,81.6,250,250,16,44,0,0.1,0,False,1867.585,0.638,,0.0%,16/16,44/48,ddqn-no-obstacle,DDQN
2772,72.4,250,250,16,42,0,0.1,0,False,1868.291,0.705,,0.0%,8/16,42/48,ddqn-no-obstacle,DDQN
2773,82.0,250,250,15,43,0,0.1,0,False,1868.974,0.683,,0.0%,6/16,43/48,ddqn-no-obstacle,DDQN
2774,81.9,250,250,16,43,0,0.1,0,False,1869.689,0.714,,0.0%,8/16,43/48,ddqn-no-obstacle,DDQN
2775,77.6,250,250,16,42,0,0.1,0,False,1870.641,0.945,,0.0%,16/16,42/48,ddqn-no-obstacle,DDQN
2776,60.9,250,250,17,39,0,0.1,0,False,1871.344,0.702,,0.0%,10/16,39/48,ddqn-no-obstacle,DDQN
2777,72.3,250,250,17,41,0,0.1,0,False,1872.068,0.723,,0.0%,2/16,41/48,ddqn-no-obstacle,DDQN
2778,80.4,250,250,16,44,0,0.1,0,False,1872.912,0.844,,0.0%,10/16,44/48,ddqn-no-obstacle,DDQN
2779,69.9,250,250,16,41,0,0.1,0,False,1873.626,0.714,,0.0%,8/16,41/48,ddqn-no-obstacle,DDQN
2780,82.9,250,250,17,43,0,0.1,0,False,1874.408,0.782,,0.0%,14/16,43/48,ddqn-no-obstacle,DDQN
2781,74.0,250,250,15,42,0,0.1,0,False,1875.103,0.694,,0.0%,6/16,42/48,ddqn-no-obstacle,DDQN
2782,81.8,250,250,18,44,0,0.1,0,False,1875.803,0.699,,0.0%,12/16,44/48,ddqn-no-obstacle,DDQN
2783,85.3,250,250,17,44,0,0.1,0,False,1876.722,0.918,,0.0%,14/16,44/48,ddqn-no-obstacle,DDQN
2784,81.9,250,250,15,43,0,0.1,0,False,1877.406,0.684,,0.0%,6/16,43/48,ddqn-no-obstacle,DDQN
2785,81.8,250,250,15,43,0,0.1,0,False,1878.275,0.869,,0.0%,6/16,43/48,ddqn-no-obstacle,DDQN
2786,79.4,250,250,17,43,0,0.1,0,False,1878.942,0.666,,0.0%,8/16,43/48,ddqn-no-obstacle,DDQN
2787,71.4,250,250,17,40,0,0.1,0,False,1879.765,0.822,,0.0%,10/16,40/48,ddqn-no-obstacle,DDQN
2788,76.6,250,250,18,42,0,0.1,0,False,1880.492,0.727,,0.0%,12/16,42/48,ddqn-no-obstacle,DDQN
2789,76.3,250,250,18,41,0,0.1,0,False,1881.253,0.76,,0.0%,14/16,41/48,ddqn-no-obstacle,DDQN
2790,77.6,250,250,16,44,0,0.1,0,False,1881.991,0.737,,0.0%,14/16,44/48,ddqn-no-obstacle,DDQN
2791,90.2,250,250,17,45,0,0.1,0,False,1882.834,0.843,,0.0%,10/16,45/48,ddqn-no-obstacle,DDQN
2792,103.9,250,250,15,47,0,0.1,0,False,1883.471,0.637,,0.0%,6/16,47/48,ddqn-no-obstacle,DDQN
2793,92.2,250,250,15,45,0,0.1,0,False,1884.14,0.668,,0.0%,6/16,45/48,ddqn-no-obstacle,DDQN
2794,90.8,250,250,15,45,0,0.1,0,False,1884.854,0.713,,0.0%,6/16,45/48,ddqn-no-obstacle,DDQN
2795,75.5,250,250,16,42,0,0.1,0,False,1885.673,0.818,,0.0%,10/16,42/48,ddqn-no-obstacle,DDQN
2796,78.2,250,250,15,43,0,0.1,0,False,1886.365,0.692,,0.0%,6/16,43/48,ddqn-no-obstacle,DDQN
2797,71.7,250,250,16,42,0,0.1,0,False,1887.09,0.725,,0.0%,8/16,42/48,ddqn-no-obstacle,DDQN
2798,73.0,250,250,15,41,0,0.1,0,False,1887.82,0.729,,0.0%,6/16,41/48,ddqn-no-obstacle,DDQN
2799,82.7,250,250,17,43,0,0.1,0,False,1888.643,0.823,,0.0%,12/16,43/48,ddqn-no-obstacle,DDQN
2800,91.4,250,250,16,46,0,0.1,0,False,1889.341,0.698,,0.0%,8/16,46/48,ddqn-no-obstacle,DDQN
2801,89.7,250,250,18,45,0,0.1,0,False,1890.21,0.868,,0.0%,12/16,45/48,ddqn-no-obstacle,DDQN
2802,77.4,250,250,15,42,0,0.1,0,False,1890.969,0.759,,0.0%,6/16,42/48,ddqn-no-obstacle,DDQN
2803,78.0,250,250,15,42,0,0.1,0,False,1891.7,0.73,,0.0%,6/16,42/48,ddqn-no-obstacle,DDQN
2804,82.8,250,250,15,43,0,0.1,0,False,1892.477,0.777,,0.0%,6/16,43/48,ddqn-no-obstacle,DDQN
2805,73.9,250,250,15,43,0,0.1,0,False,1893.339,0.861,,0.0%,6/16,43/48,ddqn-no-obstacle,DDQN
2806,76.7,250,250,15,42,0,0.1,0,False,1894.26,0.92,,0.0%,6/16,42/48,ddqn-no-obstacle,DDQN
2807,92.7,250,250,15,46,0,0.1,0,False,1895.019,0.758,,0.0%,6/16,46/48,ddqn-no-obstacle,DDQN
2808,91.1,250,250,15,44,0,0.1,0,False,1895.673,0.654,,0.0%,6/16,44/48,ddqn-no-obstacle,DDQN
2809,80.5,250,250,16,43,0,0.1,0,False,1896.545,0.872,,0.0%,8/16,43/48,ddqn-no-obstacle,DDQN
2810,91.6,250,250,18,45,0,0.1,0,False,1897.31,0.764,,0.0%,12/16,45/48,ddqn-no-obstacle,DDQN
2811,101.3,250,250,15,46,0,0.1,0,False,1898.056,0.745,,0.0%,6/16,46/48,ddqn-no-obstacle,DDQN
2812,68.1,250,250,17,41,0,0.1,0,False,1898.779,0.723,,0.0%,10/16,41/48,ddqn-no-obstacle,DDQN
2813,71.1,250,250,15,42,0,0.1,0,False,1899.527,0.747,,0.0%,6/16,42/48,ddqn-no-obstacle,DDQN
2814,80.6,250,250,16,43,0,0.1,0,False,1900.341,0.813,,0.0%,8/16,43/48,ddqn-no-obstacle,DDQN
2815,86.1,250,250,18,44,0,0.1,0,False,1901.02,0.679,,0.0%,12/16,44/48,ddqn-no-obstacle,DDQN
2816,80.9,250,250,16,44,0,0.1,0,False,1901.776,0.755,,0.0%,8/16,44/48,ddqn-no-obstacle,DDQN
2817,98.5,250,250,16,46,0,0.1,0,False,1902.656,0.88,,0.0%,12/16,46/48,ddqn-no-obstacle,DDQN
2818,88.1,250,250,18,44,0,0.1,0,False,1903.377,0.72,,0.0%,12/16,44/48,ddqn-no-obstacle,DDQN
2819,80.2,250,250,15,43,0,0.1,0,False,1904.117,0.739,,0.0%,6/16,43/48,ddqn-no-obstacle,DDQN
2820,69.0,250,250,16,40,0,0.1,0,False,1904.918,0.8,,0.0%,8/16,40/48,ddqn-no-obstacle,DDQN
2821,82.1,250,250,15,43,0,0.1,0,False,1905.612,0.694,,0.0%,6/16,43/48,ddqn-no-obstacle,DDQN
2822,74.9,250,250,16,43,0,0.1,0,False,1906.444,0.831,,0.0%,8/16,43/48,ddqn-no-obstacle,DDQN
2823,63.0,250,250,15,39,0,0.1,0,False,1907.152,0.707,,0.0%,4/16,39/48,ddqn-no-obstacle,DDQN
2824,89.3,250,250,18,44,0,0.1,0,False,1907.887,0.735,,0.0%,12/16,44/48,ddqn-no-obstacle,DDQN
2825,97.9,250,250,17,46,0,0.1,0,False,1908.614,0.726,,0.0%,16/16,46/48,ddqn-no-obstacle,DDQN
2826,81.9,250,250,16,44,0,0.1,0,False,1909.33,0.715,,0.0%,8/16,44/48,ddqn-no-obstacle,DDQN
2827,90.7,250,250,15,44,0,0.1,0,False,1910.057,0.726,,0.0%,6/16,44/48,ddqn-no-obstacle,DDQN
2828,81.7,250,250,16,43,0,0.1,0,False,1910.848,0.79,,0.0%,8/16,43/48,ddqn-no-obstacle,DDQN
2829,96.8,250,250,16,46,0,0.1,0,False,1911.655,0.806,,0.0%,16/16,46/48,ddqn-no-obstacle,DDQN
2830,94.9,250,250,15,47,0,0.1,0,False,1912.495,0.84,,0.0%,6/16,47/48,ddqn-no-obstacle,DDQN
2831,96.2,250,250,16,45,0,0.1,0,False,1913.123,0.628,,0.0%,8/16,45/48,ddqn-no-obstacle,DDQN
2832,88.3,250,250,18,44,0,0.1,0,False,1913.778,0.654,,0.0%,4/16,44/48,ddqn-no-obstacle,DDQN
2833,97.0,250,250,15,45,0,0.1,0,False,1914.412,0.633,,0.0%,4/16,45/48,ddqn-no-obstacle,DDQN
2834,94.5,250,250,15,46,0,0.1,0,False,1915.027,0.615,,0.0%,6/16,46/48,ddqn-no-obstacle,DDQN
2835,100.5,250,250,16,47,0,0.1,0,False,1915.632,0.605,,0.0%,8/16,47/48,ddqn-no-obstacle,DDQN
2836,100.6,250,250,16,46,0,0.1,0,False,1916.295,0.662,,0.0%,8/16,46/48,ddqn-no-obstacle,DDQN
2837,51.4,250,250,16,36,0,0.1,0,False,1916.914,0.618,,0.0%,8/16,36/48,ddqn-no-obstacle,DDQN
2838,88.8,250,250,16,45,0,0.1,0,False,1917.654,0.739,,0.0%,14/16,45/48,ddqn-no-obstacle,DDQN
2839,103.8,250,250,17,46,0,0.1,0,False,1918.372,0.718,,0.0%,16/16,46/48,ddqn-no-obstacle,DDQN
2840,94.9,250,250,15,45,0,0.1,0,False,1918.994,0.621,,0.0%,6/16,45/48,ddqn-no-obstacle,DDQN
2841,107.2,250,250,17,48,1,0.1,0,False,1919.641,0.647,,2.0%,10/16,48/48,ddqn-no-obstacle,DDQN
2842,94.5,250,250,17,45,0,0.1,0,False,1920.348,0.707,,2.0%,16/16,45/48,ddqn-no-obstacle,DDQN
2843,62.5,250,250,16,39,0,0.1,0,False,1921.053,0.704,,2.0%,8/16,39/48,ddqn-no-obstacle,DDQN
2844,178.2,208,208,13,48,1,0.1,0,False,1921.669,0.615,,4.0%,16/16,48/48,ddqn-no-obstacle,DDQN
2845,98.6,250,250,15,46,0,0.1,0,False,1922.379,0.71,,4.0%,6/16,46/48,ddqn-no-obstacle,DDQN
2846,88.8,250,250,16,45,0,0.1,0,False,1923.154,0.775,,4.0%,8/16,45/48,ddqn-no-obstacle,DDQN
2847,52.8,250,250,15,38,0,0.1,0,False,1923.81,0.655,,4.0%,6/16,38/48,ddqn-no-obstacle,DDQN
2848,78.4,250,250,18,43,0,0.1,0,False,1924.486,0.675,,4.0%,16/16,43/48,ddqn-no-obstacle,DDQN
2849,101.5,250,250,17,46,0,0.1,0,False,1925.137,0.65,,4.0%,10/16,46/48,ddqn-no-obstacle,DDQN
2850,100.8,250,250,15,47,0,0.1,0,False,1925.799,0.662,,4.0%,6/16,47/48,ddqn-no-obstacle,DDQN
2851,103.4,250,250,17,46,0,0.1,0,False,1926.47,0.67,,4.0%,12/16,46/48,ddqn-no-obstacle,DDQN
2852,-22.6,250,250,16,21,0,0.1,0,False,1927.151,0.681,,4.0%,8/16,21/48,ddqn-no-obstacle,DDQN
2853,92.5,250,250,17,45,0,0.1,0,False,1927.958,0.804,,4.0%,10/16,45/48,ddqn-no-obstacle,DDQN
2854,97.2,250,250,16,47,0,0.1,0,False,1928.621,0.663,,4.0%,8/16,47/48,ddqn-no-obstacle,DDQN
2855,96.8,250,250,17,46,0,0.1,0,False,1929.283,0.661,,4.0%,10/16,46/48,ddqn-no-obstacle,DDQN
2856,91.6,250,250,17,45,0,0.1,0,False,1929.962,0.679,,4.0%,16/16,45/48,ddqn-no-obstacle,DDQN
2857,96.5,250,250,16,45,0,0.1,0,False,1930.65,0.687,,4.0%,16/16,45/48,ddqn-no-obstacle,DDQN
2858,49.5,250,250,15,36,0,0.1,0,False,1931.313,0.663,,4.0%,6/16,36/48,ddqn-no-obstacle,DDQN
2859,83.2,250,250,17,43,0,0.1,0,False,1931.991,0.678,,4.0%,10/16,43/48,ddqn-no-obstacle,DDQN
2860,47.0,250,250,15,36,0,0.1,0,False,1932.726,0.734,,4.0%,6/16,36/48,ddqn-no-obstacle,DDQN
2861,98.4,250,250,17,45,0,0.1,0,False,1933.49,0.764,,4.0%,10/16,45/48,ddqn-no-obstacle,DDQN
2862,98.6,250,250,21,46,0,0.1,0,False,1934.278,0.788,,4.0%,16/16,46/48,ddqn-no-obstacle,DDQN
2863,96.3,250,250,15,46,0,0.1,0,False,1935.206,0.927,,4.0%,6/16,46/48,ddqn-no-obstacle,DDQN
2864,96.6,250,250,18,45,0,0.1,0,False,1936.051,0.844,,4.0%,16/16,45/48,ddqn-no-obstacle,DDQN
2865,53.8,250,250,15,37,0,0.1,0,False,1936.832,0.781,,4.0%,6/16,37/48,ddqn-no-obstacle,DDQN
2866,162.4,242,242,16,48,1,0.1,0,False,1937.733,0.9,,6.0%,16/16,48/48,ddqn-no-obstacle,DDQN
2867,93.0,250,250,16,45,0,0.1,0,False,1938.466,0.733,,6.0%,16/16,45/48,ddqn-no-obstacle,DDQN
2868,78.8,250,250,17,41,0,0.1,0,False,1939.275,0.808,,6.0%,10/16,41/48,ddqn-no-obstacle,DDQN
2869,100.5,250,250,18,47,0,0.1,0,False,1940.191,0.916,,6.0%,12/16,47/48,ddqn-no-obstacle,DDQN
2870,187.8,174,174,11,48,1,0.1,0,False,1940.806,0.615,,8.0%,16/16,48/48,ddqn-no-obstacle,DDQN
2871,54.9,250,250,16,37,0,0.1,0,False,1941.581,0.775,,8.0%,8/16,37/48,ddqn-no-obstacle,DDQN
2872,73.7,250,250,16,40,0,0.1,0,False,1942.419,0.837,,8.0%,8/16,40/48,ddqn-no-obstacle,DDQN
2873,98.3,250,250,15,46,0,0.1,0,False,1943.147,0.727,,8.0%,6/16,46/48,ddqn-no-obstacle,DDQN
2874,84.3,250,250,17,44,0,0.1,0,False,1943.828,0.68,,8.0%,10/16,44/48,ddqn-no-obstacle,DDQN
2875,91.9,250,250,15,45,0,0.1,0,False,1944.5,0.671,,8.0%,6/16,45/48,ddqn-no-obstacle,DDQN
2876,98.3,250,250,15,46,0,0.1,0,False,1945.194,0.693,,8.0%,6/16,46/48,ddqn-no-obstacle,DDQN
2877,80.6,250,250,16,43,0,0.1,0,False,1945.984,0.79,,8.0%,8/16,43/48,ddqn-no-obstacle,DDQN
2878,79.0,250,250,15,43,0,0.1,0,False,1946.614,0.629,,8.0%,6/16,43/48,ddqn-no-obstacle,DDQN
2879,173.0,208,208,13,48,1,0.1,0,False,1947.243,0.629,,10.0%,16/16,48/48,ddqn-no-obstacle,DDQN
2880,169.2,228,228,16,48,1,0.1,0,False,1947.946,0.702,,12.0%,16/16,48/48,ddqn-no-obstacle,DDQN
2881,87.1,250,250,15,44,0,0.1,0,False,1948.612,0.665,,12.0%,6/16,44/48,ddqn-no-obstacle,DDQN
2882,65.5,250,250,18,39,0,0.1,0,False,1949.356,0.744,,12.0%,12/16,39/48,ddqn-no-obstacle,DDQN
2883,94.9,250,250,16,46,0,0.1,0,False,1950.066,0.709,,12.0%,4/16,46/48,ddqn-no-obstacle,DDQN
2884,97.7,250,250,16,46,0,0.1,0,False,1950.77,0.704,,12.0%,8/16,46/48,ddqn-no-obstacle,DDQN
