episode,reward,steps,energy,charge_visits,cleaned_cells,success,epsilon,blocked,battery_dead,time_since_start_sec,episode_chunk_time_sec,stop_reason,success_rate,battery,cleaned,model_name,algorithm
2802,95.2,250,250,15,46,0,0.1,0,False,1777.026,0.714,,52.0%,6/16,46/48,dqn-no-obstacle,DQN
2803,186.7,190,190,12,48,1,0.1,0,False,1777.806,0.779,,54.0%,16/16,48/48,dqn-no-obstacle,DQN
2804,186.8,192,192,12,48,1,0.1,0,False,1778.484,0.678,,54.0%,16/16,48/48,dqn-no-obstacle,DQN
2805,85.7,250,250,15,44,0,0.1,0,False,1779.347,0.862,,54.0%,6/16,44/48,dqn-no-obstacle,DQN
2806,70.4,250,250,22,40,0,0.1,0,False,1780.083,0.735,,52.0%,6/16,40/48,dqn-no-obstacle,DQN
2807,90.2,250,250,15,45,0,0.1,0,False,1780.712,0.628,,52.0%,4/16,45/48,dqn-no-obstacle,DQN
2808,75.0,250,250,15,43,0,0.1,0,False,1781.459,0.747,,50.0%,4/16,43/48,dqn-no-obstacle,DQN
2809,193.7,160,160,12,48,1,0.1,0,False,1782.02,0.561,,52.0%,16/16,48/48,dqn-no-obstacle,DQN
2810,178.1,220,220,14,48,1,0.1,0,False,1782.611,0.59,,54.0%,16/16,48/48,dqn-no-obstacle,DQN
2811,109.0,250,250,16,47,0,0.1,0,False,1783.244,0.632,,52.0%,2/16,47/48,dqn-no-obstacle,DQN
2812,193.8,172,172,11,48,1,0.1,0,False,1783.795,0.551,,52.0%,16/16,48/48,dqn-no-obstacle,DQN
2813,115.3,250,250,15,48,1,0.1,0,False,1784.457,0.662,,54.0%,6/16,48/48,dqn-no-obstacle,DQN
2814,108.4,250,250,15,47,0,0.1,0,False,1785.106,0.648,,54.0%,4/16,47/48,dqn-no-obstacle,DQN
2815,169.4,232,232,18,48,1,0.1,0,False,1785.835,0.729,,54.0%,16/16,48/48,dqn-no-obstacle,DQN
2816,177.1,220,220,14,48,1,0.1,0,False,1786.481,0.645,,56.0%,16/16,48/48,dqn-no-obstacle,DQN
2817,97.4,250,250,15,46,0,0.1,0,False,1787.113,0.632,,56.0%,6/16,46/48,dqn-no-obstacle,DQN
2818,166.8,226,226,15,48,1,0.1,0,False,1787.719,0.606,,56.0%,16/16,48/48,dqn-no-obstacle,DQN
2819,96.9,250,250,17,45,0,0.1,0,False,1788.399,0.679,,54.0%,10/16,45/48,dqn-no-obstacle,DQN
2820,168.3,220,220,16,48,1,0.1,0,False,1789.055,0.656,,54.0%,16/16,48/48,dqn-no-obstacle,DQN
2821,101.0,250,250,15,46,0,0.1,0,False,1789.696,0.64,,54.0%,6/16,46/48,dqn-no-obstacle,DQN
2822,158.9,248,248,18,48,1,0.1,0,False,1790.481,0.785,,54.0%,16/16,48/48,dqn-no-obstacle,DQN
2823,170.6,224,224,16,48,1,0.1,0,False,1791.091,0.609,,54.0%,16/16,48/48,dqn-no-obstacle,DQN
2824,186.5,184,184,12,48,1,0.1,0,False,1791.659,0.568,,56.0%,16/16,48/48,dqn-no-obstacle,DQN
2825,82.4,250,250,18,43,0,0.1,0,False,1792.318,0.658,,54.0%,12/16,43/48,dqn-no-obstacle,DQN
2826,175.5,210,210,14,48,1,0.1,0,False,1792.913,0.594,,56.0%,16/16,48/48,dqn-no-obstacle,DQN
2827,99.6,250,250,16,46,0,0.1,0,False,1793.584,0.671,,56.0%,8/16,46/48,dqn-no-obstacle,DQN
2828,181.4,206,206,13,48,1,0.1,0,False,1794.169,0.585,,56.0%,16/16,48/48,dqn-no-obstacle,DQN
2829,96.5,250,250,16,46,0,0.1,0,False,1794.92,0.751,,54.0%,8/16,46/48,dqn-no-obstacle,DQN
2830,93.3,250,250,17,45,0,0.1,0,False,1795.577,0.656,,52.0%,14/16,45/48,dqn-no-obstacle,DQN
2831,176.9,220,220,14,48,1,0.1,0,False,1796.197,0.619,,52.0%,16/16,48/48,dqn-no-obstacle,DQN
2832,102.5,250,250,15,46,0,0.1,0,False,1796.832,0.635,,50.0%,4/16,46/48,dqn-no-obstacle,DQN
2833,80.5,250,250,16,43,0,0.1,0,False,1797.474,0.641,,48.0%,14/16,43/48,dqn-no-obstacle,DQN
2834,191.4,176,176,11,48,1,0.1,0,False,1798.036,0.561,,48.0%,16/16,48/48,dqn-no-obstacle,DQN
2835,178.6,196,196,19,48,1,0.1,0,False,1798.652,0.615,,48.0%,16/16,48/48,dqn-no-obstacle,DQN
2836,102.9,250,250,16,47,0,0.1,0,False,1799.416,0.763,,46.0%,8/16,47/48,dqn-no-obstacle,DQN
2837,210.4,126,126,8,48,1,0.1,0,False,1799.912,0.495,,46.0%,16/16,48/48,dqn-no-obstacle,DQN
2838,100.2,250,250,15,46,0,0.1,0,False,1800.575,0.663,,46.0%,2/16,46/48,dqn-no-obstacle,DQN
2839,197.0,164,164,12,48,1,0.1,0,False,1801.152,0.576,,48.0%,16/16,48/48,dqn-no-obstacle,DQN
2840,82.8,250,250,15,43,0,0.1,0,False,1801.808,0.655,,48.0%,6/16,43/48,dqn-no-obstacle,DQN
2841,168.8,230,230,15,48,1,0.1,0,False,1802.434,0.625,,48.0%,16/16,48/48,dqn-no-obstacle,DQN
2842,95.0,250,250,15,45,0,0.1,0,False,1803.116,0.682,,46.0%,6/16,45/48,dqn-no-obstacle,DQN
2843,97.3,250,250,18,45,0,0.1,0,False,1803.875,0.759,,44.0%,8/16,45/48,dqn-no-obstacle,DQN
2844,179.5,210,210,14,48,1,0.1,0,False,1804.467,0.591,,46.0%,16/16,48/48,dqn-no-obstacle,DQN
2845,158.4,242,242,17,48,1,0.1,0,False,1805.105,0.638,,48.0%,16/16,48/48,dqn-no-obstacle,DQN
2846,185.8,196,196,14,48,1,0.1,0,False,1805.689,0.583,,50.0%,16/16,48/48,dqn-no-obstacle,DQN
2847,91.4,250,250,15,45,0,0.1,0,False,1806.389,0.7,,50.0%,2/16,45/48,dqn-no-obstacle,DQN
2848,107.8,250,250,16,47,0,0.1,0,False,1807.145,0.755,,48.0%,4/16,47/48,dqn-no-obstacle,DQN
2849,94.7,250,250,17,45,0,0.1,0,False,1807.813,0.668,,48.0%,10/16,45/48,dqn-no-obstacle,DQN
2850,73.3,250,250,16,42,0,0.1,0,False,1808.654,0.84,,48.0%,8/16,42/48,dqn-no-obstacle,DQN
2851,95.9,250,250,16,46,0,0.1,0,False,1809.308,0.654,,48.0%,8/16,46/48,dqn-no-obstacle,DQN
2852,176.7,208,208,13,48,1,0.1,0,False,1809.882,0.573,,50.0%,16/16,48/48,dqn-no-obstacle,DQN
2853,163.9,244,244,16,48,1,0.1,0,False,1810.522,0.64,,50.0%,16/16,48/48,dqn-no-obstacle,DQN
2854,100.7,250,250,15,47,0,0.1,0,False,1811.198,0.675,,48.0%,6/16,47/48,dqn-no-obstacle,DQN
2855,102.3,250,250,16,47,0,0.1,0,False,1811.881,0.682,,48.0%,4/16,47/48,dqn-no-obstacle,DQN
2856,159.2,242,242,17,48,1,0.1,0,False,1812.546,0.663,,50.0%,16/16,48/48,dqn-no-obstacle,DQN
2857,169.3,224,224,14,48,1,0.1,0,False,1813.306,0.76,,52.0%,16/16,48/48,dqn-no-obstacle,DQN
2858,209.3,136,136,9,48,1,0.1,0,False,1813.829,0.522,,54.0%,16/16,48/48,dqn-no-obstacle,DQN
2859,97.9,250,250,16,46,0,0.1,0,False,1814.477,0.647,,52.0%,8/16,46/48,dqn-no-obstacle,DQN
2860,180.8,192,192,12,48,1,0.1,0,False,1815.089,0.612,,52.0%,16/16,48/48,dqn-no-obstacle,DQN
2861,94.5,250,250,15,47,0,0.1,0,False,1815.764,0.673,,52.0%,4/16,47/48,dqn-no-obstacle,DQN
2862,75.7,250,250,15,42,0,0.1,0,False,1816.412,0.648,,50.0%,6/16,42/48,dqn-no-obstacle,DQN
2863,100.2,250,250,20,46,0,0.1,0,False,1817.06,0.647,,48.0%,16/16,46/48,dqn-no-obstacle,DQN
2864,33.6,250,250,18,33,0,0.1,0,False,1817.849,0.788,,48.0%,14/16,33/48,dqn-no-obstacle,DQN
2865,153.3,224,224,45,48,1,0.1,0,False,1818.467,0.618,,48.0%,16/16,48/48,dqn-no-obstacle,DQN
2866,91.3,250,250,34,45,0,0.1,0,False,1819.136,0.668,,46.0%,14/16,45/48,dqn-no-obstacle,DQN
2867,173.9,206,206,21,48,1,0.1,0,False,1819.777,0.64,,48.0%,16/16,48/48,dqn-no-obstacle,DQN
2868,96.5,250,250,16,47,0,0.1,0,False,1820.428,0.651,,46.0%,2/16,47/48,dqn-no-obstacle,DQN
2869,96.9,250,250,30,46,0,0.1,0,False,1821.095,0.666,,46.0%,2/16,46/48,dqn-no-obstacle,DQN
2870,108.2,250,250,16,48,1,0.1,0,False,1821.763,0.668,,46.0%,8/16,48/48,dqn-no-obstacle,DQN
2871,85.8,250,250,18,44,0,0.1,0,False,1822.544,0.78,,46.0%,14/16,44/48,dqn-no-obstacle,DQN
2872,101.5,250,250,17,47,0,0.1,0,False,1823.188,0.643,,44.0%,8/16,47/48,dqn-no-obstacle,DQN
2873,209.0,130,130,9,48,1,0.1,0,False,1823.724,0.535,,44.0%,16/16,48/48,dqn-no-obstacle,DQN
2874,171.9,222,222,14,48,1,0.1,0,False,1824.39,0.666,,44.0%,16/16,48/48,dqn-no-obstacle,DQN
2875,100.5,250,250,16,47,0,0.1,0,False,1825.035,0.644,,44.0%,8/16,47/48,dqn-no-obstacle,DQN
2876,169.6,224,224,15,48,1,0.1,0,False,1825.652,0.617,,44.0%,16/16,48/48,dqn-no-obstacle,DQN
2877,97.5,250,250,16,46,0,0.1,0,False,1826.42,0.767,,44.0%,16/16,46/48,dqn-no-obstacle,DQN
2878,171.5,220,220,15,48,1,0.1,0,False,1827.035,0.614,,44.0%,16/16,48/48,dqn-no-obstacle,DQN
2879,94.4,250,250,17,46,0,0.1,0,False,1827.66,0.624,,44.0%,8/16,46/48,dqn-no-obstacle,DQN
2880,105.2,250,250,15,47,0,0.1,0,False,1828.32,0.66,,44.0%,6/16,47/48,dqn-no-obstacle,DQN
2881,102.1,250,250,19,46,0,0.1,0,False,1828.969,0.649,,42.0%,16/16,46/48,dqn-no-obstacle,DQN
2882,165.8,230,230,23,48,1,0.1,0,False,1829.587,0.617,,44.0%,16/16,48/48,dqn-no-obstacle,DQN
2883,103.4,250,250,16,46,0,0.1,0,False,1830.256,0.669,,44.0%,4/16,46/48,dqn-no-obstacle,DQN
2884,99.6,250,250,15,47,0,0.1,0,False,1831.014,0.757,,42.0%,6/16,47/48,dqn-no-obstacle,DQN
2885,106.8,250,250,17,46,0,0.1,0,False,1831.699,0.685,,40.0%,10/16,46/48,dqn-no-obstacle,DQN
2886,107.3,250,250,15,47,0,0.1,0,False,1832.366,0.666,,40.0%,6/16,47/48,dqn-no-obstacle,DQN
2887,100.3,250,250,16,47,0,0.1,0,False,1833.012,0.645,,38.0%,8/16,47/48,dqn-no-obstacle,DQN
2888,71.2,250,250,17,40,0,0.1,0,False,1833.656,0.644,,38.0%,14/16,40/48,dqn-no-obstacle,DQN
2889,104.0,250,250,16,47,0,0.1,0,False,1834.355,0.699,,36.0%,6/16,47/48,dqn-no-obstacle,DQN
2890,178.1,210,210,14,48,1,0.1,0,False,1834.946,0.591,,38.0%,16/16,48/48,dqn-no-obstacle,DQN
2891,208.0,130,130,9,48,1,0.1,0,False,1835.564,0.617,,38.0%,16/16,48/48,dqn-no-obstacle,DQN
2892,75.7,250,250,15,42,0,0.1,0,False,1836.207,0.642,,38.0%,6/16,42/48,dqn-no-obstacle,DQN
2893,104.8,250,250,16,47,0,0.1,0,False,1836.87,0.663,,38.0%,6/16,47/48,dqn-no-obstacle,DQN
2894,159.3,242,242,16,48,1,0.1,0,False,1837.49,0.62,,38.0%,16/16,48/48,dqn-no-obstacle,DQN
2895,98.2,250,250,15,46,0,0.1,0,False,1838.136,0.645,,36.0%,6/16,46/48,dqn-no-obstacle,DQN
2896,95.1,250,250,16,46,0,0.1,0,False,1838.808,0.672,,34.0%,6/16,46/48,dqn-no-obstacle,DQN
2897,109.2,250,250,16,47,0,0.1,0,False,1839.564,0.756,,34.0%,8/16,47/48,dqn-no-obstacle,DQN
2898,80.3,250,250,16,43,0,0.1,0,False,1840.195,0.63,,34.0%,6/16,43/48,dqn-no-obstacle,DQN
2899,187.2,180,180,13,48,1,0.1,0,False,1840.756,0.56,,36.0%,16/16,48/48,dqn-no-obstacle,DQN
2900,87.3,250,250,16,44,0,0.1,0,False,1841.403,0.647,,36.0%,8/16,44/48,dqn-no-obstacle,DQN
2901,45.5,250,250,16,36,0,0.1,0,False,1842.043,0.639,,36.0%,8/16,36/48,dqn-no-obstacle,DQN
2902,18.3,250,250,16,30,0,0.1,0,False,1842.692,0.649,,34.0%,10/16,30/48,dqn-no-obstacle,DQN
2903,109.6,250,250,18,48,1,0.1,0,False,1843.331,0.639,,34.0%,12/16,48/48,dqn-no-obstacle,DQN
2904,82.6,250,250,15,44,0,0.1,0,False,1844.121,0.789,,34.0%,6/16,44/48,dqn-no-obstacle,DQN
2905,82.4,250,250,17,44,0,0.1,0,False,1844.787,0.666,,34.0%,10/16,44/48,dqn-no-obstacle,DQN
2906,97.0,250,250,15,46,0,0.1,0,False,1845.427,0.639,,32.0%,4/16,46/48,dqn-no-obstacle,DQN
2907,-25.3,250,250,17,20,0,0.1,0,False,1846.341,0.914,,30.0%,10/16,20/48,dqn-no-obstacle,DQN
2908,13.9,250,250,16,29,0,0.1,0,False,1847.109,0.767,,28.0%,8/16,29/48,dqn-no-obstacle,DQN
2909,43.5,250,250,17,35,0,0.1,0,False,1847.747,0.638,,28.0%,10/16,35/48,dqn-no-obstacle,DQN
2910,6.5,250,250,16,27,0,0.1,0,False,1848.403,0.655,,26.0%,8/16,27/48,dqn-no-obstacle,DQN
2911,101.9,250,250,15,46,0,0.1,0,False,1849.175,0.772,,26.0%,6/16,46/48,dqn-no-obstacle,DQN
2912,166.0,230,230,16,48,1,0.1,0,False,1849.787,0.612,,28.0%,16/16,48/48,dqn-no-obstacle,DQN
2913,86.2,250,250,15,44,0,0.1,0,False,1850.43,0.642,,28.0%,4/16,44/48,dqn-no-obstacle,DQN
2914,102.4,250,250,18,47,0,0.1,0,False,1851.099,0.668,,28.0%,12/16,47/48,dqn-no-obstacle,DQN
2915,76.8,250,250,15,43,0,0.1,0,False,1851.751,0.652,,26.0%,6/16,43/48,dqn-no-obstacle,DQN
2916,92.4,250,250,17,47,0,0.1,0,False,1852.403,0.651,,26.0%,6/16,47/48,dqn-no-obstacle,DQN
2917,83.7,250,250,16,45,0,0.1,0,False,1853.219,0.816,,24.0%,4/16,45/48,dqn-no-obstacle,DQN
2918,95.2,250,250,16,46,0,0.1,0,False,1853.889,0.67,,24.0%,8/16,46/48,dqn-no-obstacle,DQN
2919,90.5,250,250,15,45,0,0.1,0,False,1854.551,0.661,,24.0%,6/16,45/48,dqn-no-obstacle,DQN
2920,67.5,250,250,17,40,0,0.1,0,False,1855.253,0.702,,22.0%,10/16,40/48,dqn-no-obstacle,DQN
2921,26.0,250,250,15,32,0,0.1,0,False,1855.92,0.666,,22.0%,6/16,32/48,dqn-no-obstacle,DQN
2922,60.1,250,250,15,39,0,0.1,0,False,1856.586,0.666,,22.0%,6/16,39/48,dqn-no-obstacle,DQN
2923,-13.1,250,250,16,23,0,0.1,0,False,1857.244,0.657,,20.0%,10/16,23/48,dqn-no-obstacle,DQN
2924,93.8,250,250,17,46,0,0.1,0,False,1858.031,0.787,,18.0%,10/16,46/48,dqn-no-obstacle,DQN
2925,73.9,250,250,15,42,0,0.1,0,False,1858.673,0.641,,18.0%,6/16,42/48,dqn-no-obstacle,DQN
2926,87.4,250,250,16,44,0,0.1,0,False,1859.309,0.636,,16.0%,12/16,44/48,dqn-no-obstacle,DQN
2927,98.9,250,250,15,46,0,0.1,0,False,1859.963,0.653,,16.0%,6/16,46/48,dqn-no-obstacle,DQN
2928,93.6,250,250,15,46,0,0.1,0,False,1860.611,0.647,,14.0%,6/16,46/48,dqn-no-obstacle,DQN
2929,85.0,250,250,16,44,0,0.1,0,False,1861.255,0.643,,14.0%,16/16,44/48,dqn-no-obstacle,DQN
2930,68.5,250,250,29,42,0,0.1,0,False,1862.012,0.757,,14.0%,8/16,42/48,dqn-no-obstacle,DQN
2931,190.7,178,178,12,48,1,0.1,0,False,1862.598,0.585,,16.0%,16/16,48/48,dqn-no-obstacle,DQN
2932,52.1,250,250,17,37,0,0.1,0,False,1863.244,0.646,,14.0%,10/16,37/48,dqn-no-obstacle,DQN
2933,100.0,250,250,18,47,0,0.1,0,False,1863.899,0.654,,14.0%,12/16,47/48,dqn-no-obstacle,DQN
2934,35.4,250,250,15,34,0,0.1,0,False,1864.55,0.65,,14.0%,6/16,34/48,dqn-no-obstacle,DQN
2935,79.8,250,250,18,43,0,0.1,0,False,1865.199,0.649,,14.0%,12/16,43/48,dqn-no-obstacle,DQN
2936,101.4,250,250,15,46,0,0.1,0,False,1865.882,0.682,,14.0%,4/16,46/48,dqn-no-obstacle,DQN
2937,95.9,250,250,17,46,0,0.1,0,False,1866.641,0.759,,14.0%,10/16,46/48,dqn-no-obstacle,DQN
2938,85.1,250,250,17,44,0,0.1,0,False,1867.308,0.667,,14.0%,10/16,44/48,dqn-no-obstacle,DQN
2939,82.0,250,250,17,42,0,0.1,0,False,1867.975,0.666,,14.0%,10/16,42/48,dqn-no-obstacle,DQN
2940,99.3,250,250,15,46,0,0.1,0,False,1868.618,0.642,,12.0%,6/16,46/48,dqn-no-obstacle,DQN
2941,30.5,250,250,16,32,0,0.1,0,False,1869.259,0.641,,10.0%,8/16,32/48,dqn-no-obstacle,DQN
2942,37.1,250,250,18,33,0,0.1,0,False,1869.948,0.688,,10.0%,12/16,33/48,dqn-no-obstacle,DQN
2943,-35.4,250,250,16,17,0,0.1,0,False,1870.589,0.641,,10.0%,10/16,17/48,dqn-no-obstacle,DQN
2944,1.8,250,250,16,26,0,0.1,0,False,1871.347,0.756,,8.0%,8/16,26/48,dqn-no-obstacle,DQN
2945,-2.9,250,250,17,26,0,0.1,0,False,1872.071,0.724,,8.0%,6/16,26/48,dqn-no-obstacle,DQN
2946,97.1,250,250,17,46,0,0.1,0,False,1872.726,0.655,,8.0%,10/16,46/48,dqn-no-obstacle,DQN
2947,14.7,250,250,15,29,0,0.1,0,False,1873.392,0.666,,8.0%,6/16,29/48,dqn-no-obstacle,DQN
2948,98.5,250,250,15,46,0,0.1,0,False,1874.067,0.674,,8.0%,6/16,46/48,dqn-no-obstacle,DQN
2949,71.5,250,250,17,40,0,0.1,0,False,1874.745,0.678,,6.0%,10/16,40/48,dqn-no-obstacle,DQN
2950,-1.8,250,250,16,25,0,0.1,0,False,1875.522,0.776,,6.0%,8/16,25/48,dqn-no-obstacle,DQN
2951,79.8,250,250,15,42,0,0.1,0,False,1876.179,0.656,,6.0%,6/16,42/48,dqn-no-obstacle,DQN
2952,31.1,250,250,15,32,0,0.1,0,False,1876.835,0.655,,6.0%,6/16,32/48,dqn-no-obstacle,DQN
2953,-42.5,250,250,15,16,0,0.1,0,False,1877.477,0.642,,4.0%,6/16,16/48,dqn-no-obstacle,DQN
2954,82.1,250,250,15,44,0,0.1,0,False,1878.11,0.632,,4.0%,6/16,44/48,dqn-no-obstacle,DQN
2955,72.1,250,250,15,41,0,0.1,0,False,1878.771,0.66,,4.0%,6/16,41/48,dqn-no-obstacle,DQN
2956,-11.6,250,250,16,24,0,0.1,0,False,1879.428,0.656,,4.0%,12/16,24/48,dqn-no-obstacle,DQN
2957,-32.1,250,250,15,18,0,0.1,0,False,1880.181,0.753,,4.0%,6/16,18/48,dqn-no-obstacle,DQN
2958,34.4,250,250,16,33,0,0.1,0,False,1880.821,0.639,,4.0%,8/16,33/48,dqn-no-obstacle,DQN
2959,-1.2,250,250,16,25,0,0.1,0,False,1881.455,0.634,,4.0%,8/16,25/48,dqn-no-obstacle,DQN
2960,1.8,250,250,15,25,0,0.1,0,False,1882.11,0.655,,4.0%,6/16,25/48,dqn-no-obstacle,DQN
2961,-54.6,250,250,16,14,0,0.1,0,False,1882.774,0.663,,4.0%,8/16,14/48,dqn-no-obstacle,DQN
2962,5.3,250,250,15,26,0,0.1,0,False,1883.425,0.651,,2.0%,6/16,26/48,dqn-no-obstacle,DQN
2963,-43.6,250,250,15,16,0,0.1,0,False,1884.086,0.661,,2.0%,6/16,16/48,dqn-no-obstacle,DQN
2964,-0.3,250,250,16,25,0,0.1,0,False,1884.875,0.789,,2.0%,8/16,25/48,dqn-no-obstacle,DQN
2965,-17.2,250,250,17,21,0,0.1,0,False,1885.525,0.649,,2.0%,10/16,21/48,dqn-no-obstacle,DQN
2966,-35.0,250,250,15,18,0,0.1,0,False,1886.173,0.647,,2.0%,6/16,18/48,dqn-no-obstacle,DQN
2967,-42.6,250,250,15,15,0,0.1,0,False,1886.835,0.662,,2.0%,6/16,15/48,dqn-no-obstacle,DQN
2968,3.9,250,250,17,26,0,0.1,0,False,1887.479,0.643,,2.0%,12/16,26/48,dqn-no-obstacle,DQN
2969,-20.7,250,250,15,21,0,0.1,0,False,1888.14,0.66,,2.0%,6/16,21/48,dqn-no-obstacle,DQN
2970,-38.1,250,250,15,17,0,0.1,0,False,1888.937,0.796,,2.0%,6/16,17/48,dqn-no-obstacle,DQN
2971,-12.4,250,250,16,22,0,0.1,0,False,1889.587,0.65,,2.0%,8/16,22/48,dqn-no-obstacle,DQN
2972,-40.0,250,250,16,16,0,0.1,0,False,1890.234,0.646,,2.0%,8/16,16/48,dqn-no-obstacle,DQN
2973,-22.8,250,250,17,20,0,0.1,0,False,1890.913,0.679,,2.0%,10/16,20/48,dqn-no-obstacle,DQN
2974,-10.9,250,250,16,23,0,0.1,0,False,1891.565,0.651,,2.0%,8/16,23/48,dqn-no-obstacle,DQN
2975,-30.0,250,250,15,20,0,0.1,0,False,1892.215,0.649,,2.0%,6/16,20/48,dqn-no-obstacle,DQN
2976,-28.6,250,250,17,18,0,0.1,0,False,1892.868,0.653,,2.0%,10/16,18/48,dqn-no-obstacle,DQN
2977,-12.0,250,250,17,24,0,0.1,0,False,1893.666,0.797,,2.0%,10/16,24/48,dqn-no-obstacle,DQN
2978,-45.4,250,250,15,14,0,0.1,0,False,1894.356,0.689,,2.0%,6/16,14/48,dqn-no-obstacle,DQN
2979,-43.3,250,250,16,15,0,0.1,0,False,1895.101,0.744,,2.0%,8/16,15/48,dqn-no-obstacle,DQN
2980,-27.4,250,250,16,20,0,0.1,0,False,1895.778,0.677,,2.0%,8/16,20/48,dqn-no-obstacle,DQN
2981,-21.8,250,250,18,22,0,0.1,0,False,1896.413,0.635,,0.0%,12/16,22/48,dqn-no-obstacle,DQN
2982,-40.7,250,250,16,15,0,0.1,0,False,1897.091,0.677,,0.0%,8/16,15/48,dqn-no-obstacle,DQN
2983,19.6,250,250,15,29,0,0.1,0,False,1897.738,0.647,,0.0%,6/16,29/48,dqn-no-obstacle,DQN
2984,-43.4,250,250,15,15,0,0.1,0,False,1898.522,0.783,,0.0%,6/16,15/48,dqn-no-obstacle,DQN
2985,-14.6,250,250,16,23,0,0.1,0,False,1899.171,0.649,,0.0%,8/16,23/48,dqn-no-obstacle,DQN
2986,-16.9,250,250,16,20,0,0.1,0,False,1899.823,0.651,,0.0%,8/16,20/48,dqn-no-obstacle,DQN
2987,71.0,250,250,16,40,0,0.1,0,False,1900.503,0.68,,0.0%,8/16,40/48,dqn-no-obstacle,DQN
2988,-31.5,250,250,18,19,0,0.1,0,False,1901.168,0.664,,0.0%,12/16,19/48,dqn-no-obstacle,DQN
2989,-51.1,250,250,16,14,0,0.1,0,False,1901.824,0.655,,0.0%,8/16,14/48,dqn-no-obstacle,DQN
2990,-15.2,250,250,16,22,0,0.1,0,False,1902.598,0.774,,0.0%,8/16,22/48,dqn-no-obstacle,DQN
2991,-29.4,250,250,15,19,0,0.1,0,False,1903.267,0.669,,0.0%,6/16,19/48,dqn-no-obstacle,DQN
2992,-39.0,250,250,15,16,0,0.1,0,False,1903.922,0.654,,0.0%,6/16,16/48,dqn-no-obstacle,DQN
2993,-39.8,250,250,15,15,0,0.1,0,False,1904.588,0.666,,0.0%,6/16,15/48,dqn-no-obstacle,DQN
2994,-21.8,250,250,18,20,0,0.1,0,False,1905.26,0.671,,0.0%,12/16,20/48,dqn-no-obstacle,DQN
2995,-17.3,250,250,16,23,0,0.1,0,False,1905.92,0.659,,0.0%,8/16,23/48,dqn-no-obstacle,DQN
2996,-10.7,250,250,15,23,0,0.1,0,False,1906.561,0.64,,0.0%,6/16,23/48,dqn-no-obstacle,DQN
2997,-18.9,250,250,17,21,0,0.1,0,False,1907.31,0.749,,0.0%,10/16,21/48,dqn-no-obstacle,DQN
2998,43.5,250,250,16,35,0,0.1,0,False,1907.97,0.659,,0.0%,8/16,35/48,dqn-no-obstacle,DQN
2999,-43.3,250,250,15,15,0,0.1,0,False,1908.637,0.666,,0.0%,6/16,15/48,dqn-no-obstacle,DQN
3000,-3.5,250,250,16,24,0,0.1,0,False,1909.284,0.647,,0.0%,8/16,24/48,dqn-no-obstacle,DQN
3001,-40.7,250,250,17,15,0,0.1,0,False,1909.965,0.68,,0.0%,10/16,15/48,dqn-no-obstacle,DQN
3002,-23.0,250,250,16,20,0,0.1,0,False,1910.615,0.647,,0.0%,8/16,20/48,dqn-no-obstacle,DQN
3003,-24.7,250,250,16,19,0,0.1,0,False,1911.258,0.643,,0.0%,8/16,19/48,dqn-no-obstacle,DQN
3004,-40.7,250,250,15,15,0,0.1,0,False,1912.094,0.835,,0.0%,6/16,15/48,dqn-no-obstacle,DQN
3005,-29.5,250,250,16,19,0,0.1,0,False,1912.836,0.742,,0.0%,10/16,19/48,dqn-no-obstacle,DQN
3006,-39.3,250,250,15,15,0,0.1,0,False,1913.512,0.675,,0.0%,6/16,15/48,dqn-no-obstacle,DQN
3007,-40.7,250,250,16,15,0,0.1,0,False,1914.195,0.683,,0.0%,8/16,15/48,dqn-no-obstacle,DQN
3008,-40.3,250,250,16,15,0,0.1,0,False,1914.856,0.66,,0.0%,8/16,15/48,dqn-no-obstacle,DQN
3009,-47.0,250,250,16,14,0,0.1,0,False,1915.535,0.678,,0.0%,8/16,14/48,dqn-no-obstacle,DQN
3010,-41.4,250,250,16,15,0,0.1,0,False,1916.304,0.769,,0.0%,8/16,15/48,dqn-no-obstacle,DQN
3011,-38.2,250,250,17,17,0,0.1,0,False,1916.952,0.648,,0.0%,10/16,17/48,dqn-no-obstacle,DQN
3012,-11.4,250,250,16,22,0,0.1,0,False,1917.614,0.661,,0.0%,8/16,22/48,dqn-no-obstacle,DQN
3013,-39.6,250,250,15,15,0,0.1,0,False,1918.293,0.679,,0.0%,6/16,15/48,dqn-no-obstacle,DQN
3014,-29.8,250,250,15,19,0,0.1,0,False,1919.055,0.761,,0.0%,6/16,19/48,dqn-no-obstacle,DQN
3015,-42.5,250,250,17,16,0,0.1,0,False,1919.731,0.676,,0.0%,10/16,16/48,dqn-no-obstacle,DQN
3016,-21.4,250,250,16,20,0,0.1,0,False,1920.402,0.671,,0.0%,8/16,20/48,dqn-no-obstacle,DQN
3017,-47.8,250,250,17,14,0,0.1,0,False,1921.161,0.758,,0.0%,10/16,14/48,dqn-no-obstacle,DQN
3018,-33.3,250,250,15,17,0,0.1,0,False,1921.823,0.661,,0.0%,6/16,17/48,dqn-no-obstacle,DQN
3019,-32.2,250,250,18,19,0,0.1,0,False,1922.523,0.699,,0.0%,12/16,19/48,dqn-no-obstacle,DQN
3020,-19.8,250,250,16,20,0,0.1,0,False,1923.164,0.641,,0.0%,8/16,20/48,dqn-no-obstacle,DQN
